9.313445792222189989e-02,1.125148035640743949e-01,4.673105034499110133e-02,3.996074587092376951e-01,5.830618892508147022e-01,2.001966752222515966e-01,5.484326975289556261e-01,2.187795718833578096e-01,3.404525171754829937e+00
3.988119849837440944e-01,3.669567957129079017e-01,3.536369546147005161e-01,9.130166984053600387e-01,4.935811458133744223e-01,4.604324477033721053e-01,1.935375018333496122e-01,9.032210018717228284e-01,3.010620886047741696e+00
1.552864062704807924e-01,7.800251200127310269e-02,4.385428958942749755e-02,3.033921434499347036e-01,6.342211151561606419e-01,4.074461660734193802e-01,6.860170065641836290e-01,5.442780646638051278e-01,3.250374491927571885e+00
5.727515503902663729e-01,7.162999582235166640e-01,7.911494866493632427e-01,8.548020844600644486e-01,5.451235868940412788e-01,9.366828890747304071e-01,1.169679829651172065e-01,9.790476290668331805e-01,2.895911938271780173e+00
2.196984192058916985e-01,4.214352704769944169e-01,4.083428467048355048e-01,6.933386617659479390e-01,5.182985246215753294e-01,2.907575450812907025e-01,2.551250601788098149e-01,8.662061595511674206e-01,3.117949906278240313e+00
2.767320327395610957e-01,1.630215716895138944e-01,6.220819562818558079e-01,6.012099243757090122e-02,6.978348342594370424e-01,1.977981791737349893e-01,1.226464174862502976e-01,8.580322281054673095e-01,3.549617386780428596e+00
4.676802847522917861e-01,4.258173380320864898e-01,4.150374992788438133e-01,6.352357072023799844e-01,4.535351599923359012e-01,5.534167864243760837e-01,1.643611676964583934e-01,9.095625287455494368e-01,2.960105095910840145e+00
6.704353903395288139e-01,7.162999582235166640e-01,7.911494866493632427e-01,8.548020844600644486e-01,5.878520789423263837e-01,9.366828890747304071e-01,1.241649298114246985e-01,9.593155639426488301e-01,2.667228206581954808e+00
7.675847490526014338e-01,9.430530804536352285e-01,4.888154254183912917e-01,7.582941036067178953e-01,3.931787698792875152e-01,2.750611016034599891e-03,7.920494470326409908e-02,9.669367916019170339e-01,2.815408719422709094e+00
8.673167605272899539e-02,1.105364761496654968e-01,1.679446373140714988e-01,6.548645139513123992e-01,8.637670051734055443e-01,2.263202621533310921e-01,2.804654182205905122e-01,8.096878362667704332e-01,3.681351187693144844e+00
1.656874845557824993e-01,2.081241454359586962e-01,1.223114085082448038e-01,5.115003387801352330e-01,5.594941559685765453e-01,2.817265607188499943e-01,5.457642421626777152e-01,2.149443147530288034e-01,3.206803243633931544e+00
1.487926441849805881e-01,2.699673237801730047e-02,1.250360458447805079e-01,8.117333625681784071e-01,6.472504311170726998e-01,3.588944212413099910e-01,7.626320978838150300e-01,4.064688528015095170e-01,3.317815772723105017e+00
2.720920722565552952e-01,8.909634188485800188e-02,2.773113202246795805e-01,6.352357072023799844e-01,4.949223989269977975e-01,1.642554791311109930e-02,1.800663451197254961e-01,6.876973118881599678e-01,3.616308761279101169e+00
6.198501371704340235e-02,2.090489499810170015e-01,7.518749639421899722e-02,7.673392432097247973e-01,6.872964169381111654e-01,1.514523413708334931e-01,4.458713733278724112e-01,3.281549252010197981e-01,3.645449896186600203e+00
3.537240954552061112e-01,3.494491576512669950e-01,3.948596173412133870e-01,9.211445792887603679e-01,5.964744203870476769e-01,2.974938765771666938e-01,3.586994425187385871e-01,9.024263474639208082e-01,3.091042453358316067e+00
1.010047452307152038e-01,1.321502892557281095e-01,1.623851119721708980e-01,3.157758679057672269e-01,6.528070511592262148e-01,7.771266869725659832e-02,4.581552570569719096e-01,4.364220749031372804e-01,3.594568774642695086e+00
2.079466456996447998e-01,8.909634188485800188e-02,2.773113202246795805e-01,6.352357072023799844e-01,8.055182985246217564e-01,1.642554791311109930e-02,1.965535461718886934e-01,8.702758238602142926e-01,3.708682081410116016e+00
4.892585368628247222e-01,3.494491576512669950e-01,3.948596173412133870e-01,9.211445792887603679e-01,3.904962636520408759e-01,2.974938765771666938e-01,3.806055242942457117e-01,8.896519858322899932e-01,2.701361212951413293e+00
5.289721231630672982e-01,5.724405804664836062e-01,4.217012295598546734e-01,4.898052676808158923e-01,4.579421345085267214e-01,2.263202621533310921e-01,2.134433495831944971e-01,9.531894611458073818e-01,3.113515309210374227e+00
1.545663188879800864e-01,2.750070474998697057e-01,1.732195793547456897e-01,6.153361497646752110e-01,7.100977198697072668e-01,1.735913186400820929e-01,4.137602418191362874e-01,5.604882918450642126e-01,3.532225644068560211e+00
4.460060820284449806e-02,1.524839116600950895e-01,2.647221136119099968e-02,4.340958350945283151e-01,7.459283387622149819e-01,1.489713518670784942e-01,5.588524778112002878e-01,4.031020017031108904e-01,3.806662489770320068e+00
6.964468151544510321e-02,2.657035926097782164e-01,3.159788285561758725e-01,5.951582678270445070e-01,5.730982946924699784e-01,2.974938765771666938e-01,2.674255764124987000e-01,2.515981970814865076e-01,3.481240089335691845e+00
7.923306104861568278e-01,7.636476368187115060e-01,1.000000000000000000e+00,2.909011992667377977e-01,3.113623299482661810e-01,4.979584589788617066e-01,5.064101168374279816e-02,9.531894611458073818e-01,2.933856869835903769e+00
3.899676160550351045e-01,8.909634188485800188e-02,2.773113202246795805e-01,6.352357072023799844e-01,4.966468672159419784e-01,1.642554791311109930e-02,2.569828789851956730e-01,7.473287636992475003e-01,3.421000008958335226e+00
2.093341861200312959e-01,2.657035926097782164e-01,3.231150098378045010e-01,5.951582678270445070e-01,5.857443954780613415e-01,2.974938765771666938e-01,2.561477061829531832e-01,8.498117213004987569e-01,3.437207819185188473e+00
4.881158080578213987e-01,3.669567957129079017e-01,3.536369546147005161e-01,9.130166984053600387e-01,4.387813757424794958e-01,4.604324477033721053e-01,1.220192636381678963e-01,9.752739019847453950e-01,3.020424886144362553e+00
1.254640705414435120e-01,2.657035926097782164e-01,3.159788285561758725e-01,5.951582678270445070e-01,7.378808200804755080e-01,2.974938765771666938e-01,2.993961732669859765e-01,8.172965590702212513e-01,3.487375077903207998e+00
4.238295738302939042e-01,9.430530804536352285e-01,4.888154254183912917e-01,7.582941036067178953e-01,4.680973366545316816e-01,2.750611016034599891e-03,1.328954257556624885e-01,8.767635022058024585e-01,3.058707072715380004e+00
2.944905273548864000e-01,2.549970867683755138e-01,3.040061868901000053e-01,7.673392432097247973e-01,4.608162483234338191e-01,2.333635391574510887e-01,3.180290837136540150e-01,3.574432847114102918e-01,3.246490991901174183e+00
4.312807578394703967e-01,7.162999582235166640e-01,6.825178101438298395e-01,8.548020844600644486e-01,5.060356390113051051e-01,9.366828890747304071e-01,9.228046503700690351e-02,8.323946682230894956e-01,2.476538400117484162e+00
1.305995274190110134e-01,1.375035237499347973e-01,1.466498589508430928e-01,3.523017439308809839e-01,6.943858976815485695e-01,4.881774381862764023e-01,3.918653757216741806e-01,4.549673704926994744e-01,3.580737295494233141e+00
2.190097819417957115e-01,5.002355126843208710e-01,4.717922775760775012e-01,9.211445792887603679e-01,4.730791339337039880e-01,2.192424309127981863e-01,1.692611584007437942e-01,8.498117213004987569e-01,2.557227311367626488e+00
7.233525029106869786e-01,9.430530804536352285e-01,4.888154254183912917e-01,7.582941036067178953e-01,4.397394136807820098e-01,2.750611016034599891e-03,1.022820486118714012e-01,9.775393225615564008e-01,2.906901059847375457e+00
4.333602115684155875e-01,8.345763907926283531e-01,5.770246812965158512e-01,9.372642446520371706e-01,5.543207511017439471e-01,5.627667546069599069e-01,9.066636057695640072e-02,9.880645024242670216e-01,2.895911938271780173e+00
6.534608213968740031e-01,3.494491576512669950e-01,3.948596173412133870e-01,9.211445792887603679e-01,4.123395286453345188e-01,2.974938765771666938e-01,3.580850286083742118e-01,9.554897991950358493e-01,2.617395832834079172e+00
7.704075675776096421e-01,7.162999582235166640e-01,7.081826935371767773e-01,8.548020844600644486e-01,3.774669476911285959e-01,9.366828890747304071e-01,6.046870700098740115e-02,8.872441493219547226e-01,2.251291798606495753e+00
3.677718699408388803e-01,3.380810071606720757e-01,3.628998759436684041e-01,3.523017439308809839e-01,4.696301973558155152e-01,3.064270013471743770e-01,4.880219485508484056e-01,7.277242057597362868e-01,3.173878458937465119e+00
4.958117200351733200e-01,7.162999582235166640e-01,7.440724806604661623e-01,8.548020844600644486e-01,7.342402759149263547e-01,9.366828890747304071e-01,1.631423584524351877e-01,9.947903656125803851e-01,2.933856869835903769e+00
1.731727628319313927e-01,1.471860771472741081e-01,2.063133277213060127e-02,4.898052676808158923e-01,4.880245257712206852e-01,3.153051526936272997e-01,7.953909072981809603e-01,3.781687095633567974e-01,3.131136910560194053e+00
8.291226418557927635e-01,3.380810071606720757e-01,3.628998759436684041e-01,3.523017439308809839e-01,3.966277064571759881e-01,3.064270013471743770e-01,5.360370560868708001e-01,1.000000000000000000e+00,2.862200880929469005e+00
1.062278516785262056e-01,2.657035926097782164e-01,3.231150098378045010e-01,5.951582678270445070e-01,7.275340103468098674e-01,2.974938765771666938e-01,3.493526029961244728e-01,7.719008060765580881e-01,3.481240089335691845e+00
5.438966877180813064e-01,2.505124855791212024e-01,1.304699318954087028e-01,7.582941036067178953e-01,3.916459091780036816e-01,3.481199496471346078e-01,6.963511405731962478e-01,7.596670982624906809e-01,2.970414465569700901e+00
1.806194048677955133e-01,5.338401773510974557e-01,1.466498589508430928e-01,7.215355535966000433e-01,5.196397777351985381e-01,4.881774381862764023e-01,3.599786316937901853e-01,4.533930777601610090e-02,3.222867846137738468e+00
2.714280008796339794e-01,2.405970167140384086e-01,1.520030934450498916e-01,5.328739895727021558e-01,4.893657788848441159e-01,1.464860884774840943e-01,6.008860115919285594e-01,6.950580168394140390e-01,3.068052935133616987e+00
3.039380390852763902e-01,7.162999582235166640e-01,3.812491858225605101e-01,8.548020844600644486e-01,4.217283004406975899e-01,9.366828890747304071e-01,3.442221068047536803e-01,4.700629720247941901e-01,3.126760535960395160e+00
2.299887270329611932e-01,1.360455195420736951e-01,2.797586406434227069e-01,6.352357072023799844e-01,5.449319793063808204e-01,2.121297047182318096e-01,2.362246372512804005e-01,7.917765238169750530e-01,3.135494215929149675e+00
7.688389009638180172e-02,2.657035926097782164e-01,3.231150098378045010e-01,5.951582678270445070e-01,8.978731557769691340e-01,2.974938765771666938e-01,2.973037943057458277e-01,7.614211350024333580e-01,3.897924081048644851e+00
3.752084587826204909e-01,7.162999582235166640e-01,8.417164049930836445e-01,8.548020844600644486e-01,4.887909561218626853e-01,9.366828890747304071e-01,1.697397397181774903e-01,8.539278297727306288e-01,3.161246712031564599e+00
5.211722468276943632e-01,7.162999582235166640e-01,4.951476742421079824e-01,8.548020844600644486e-01,5.340103468097340267e-01,9.366828890747304071e-01,1.154661091196733935e-01,8.928561960131491393e-01,2.740840023925200875e+00
2.179762093309814963e-01,1.144904218678594043e-01,4.385428958942749755e-02,3.642743855969572953e-01,6.757999616784827746e-01,2.473477685931521897e-01,6.429069900350120603e-01,2.440906604125452906e-01,3.502549875922443157e+00
5.403178221233072565e-01,4.214352704769944169e-01,4.083428467048355048e-01,6.933386617659479390e-01,4.508526537650893173e-01,2.907575450812907025e-01,3.338748059251795963e-01,8.694628088818716627e-01,2.933856869835903769e+00
2.951440698534414930e-01,2.505124855791212024e-01,1.304699318954087028e-01,7.582941036067178953e-01,5.106342211151565502e-01,3.481199496471346078e-01,7.044784752771527936e-01,8.365606978026427498e-01,3.068052935133616987e+00
1.155080524729082958e-01,8.154162899817860022e-02,3.948596173412133870e-01,3.642743855969572953e-01,5.775052692086609651e-01,2.726386878908909073e-01,3.433635229016087087e-01,7.151084285712795419e-01,3.218875824868201008e+00
1.232575520778430023e-01,2.081241454359586962e-01,1.223114085082448038e-01,5.115003387801352330e-01,5.426326882544550978e-01,2.817265607188499943e-01,6.198727357207646227e-01,7.102595143966569657e-02,3.206803243633931544e+00
6.236896449532790265e-02,1.105364761496654968e-01,1.679446373140714988e-01,6.548645139513123992e-01,8.160567158459480774e-01,2.263202621533310921e-01,2.804654182205905122e-01,4.331244848025623262e-01,3.802208139420939936e+00
1.656874845557824993e-01,1.715864090926045027e-01,1.250360458447805079e-01,6.450834931587268173e-01,5.662004215366932547e-01,3.928417531646475891e-01,7.426231314035207642e-01,3.281549252010197981e-01,3.182211840496609323e+00
3.953919819926769719e-02,2.750070474998697057e-01,1.732195793547456897e-01,6.153361497646752110e-01,6.309637861659326274e-01,1.735913186400820929e-01,3.615939056134773733e-01,4.966326924286967870e-01,3.496507561466479785e+00
1.346217440529429987e-01,7.636476368187115060e-01,5.387118696653991901e-01,2.909011992667377977e-01,5.152328032190077733e-01,4.979584589788617066e-01,8.431565533356689957e-02,9.439512542904695547e-01,3.332204510175203804e+00
5.119250681649548662e-01,8.345763907926283531e-01,5.770246812965158512e-01,9.372642446520371706e-01,4.207702625023952980e-01,5.627667546069599069e-01,1.505780082679701870e-01,9.880645024242670216e-01,2.809402695362497315e+00
5.976008801190685338e-01,3.380810071606720757e-01,3.628998759436684041e-01,3.523017439308809839e-01,5.395669668518875417e-01,3.064270013471743770e-01,5.597968190742340644e-01,9.570213227368343789e-01,2.772588722239781145e+00
1.173569506381586941e-01,1.125148035640743949e-01,4.673105034499110133e-02,3.996074587092376951e-01,6.206169764322669868e-01,2.001966752222515966e-01,5.484326975289556261e-01,1.004268678802247988e-01,3.468856030135970325e+00
8.748699222084505012e-01,7.162999582235166640e-01,7.208459288029290812e-01,8.548020844600644486e-01,2.757233186434184802e-01,9.366828890747304071e-01,4.922069913040780231e-02,9.198084256921571500e-01,2.128231705849267907e+00
5.408689950205132213e-01,3.494491576512669950e-01,3.948596173412133870e-01,9.211445792887603679e-01,4.100402375934087962e-01,2.974938765771666938e-01,3.116861651068471017e-01,9.623688879202028090e-01,2.646174797384122535e+00
4.398761928564263179e-01,3.494491576512669950e-01,3.948596173412133870e-01,9.211445792887603679e-01,4.315002874113816889e-01,2.974938765771666938e-01,4.033556942312083726e-01,9.260776155285661559e-01,2.867898902044106357e+00
6.083254790614670005e-02,2.505124855791212024e-01,1.304699318954087028e-01,7.582941036067178953e-01,6.506993676949609506e-01,3.481199496471346078e-01,7.714725562879529708e-01,5.681209221996479791e-02,3.421000008958335226e+00
8.408695479716520038e-02,2.657035926097782164e-01,3.159788285561758725e-01,5.951582678270445070e-01,9.015136999425183983e-01,2.974938765771666938e-01,2.140206834453940998e-01,8.290531611337013107e-01,3.824284091120139895e+00
2.500146943637817087e-01,2.599141001878921831e-01,6.954093325307679485e-02,7.400318972139895424e-01,4.452960337229355803e-01,3.802049274867220774e-01,5.732090060862257141e-01,3.895554698651630954e-01,3.086486636822455054e+00
2.964502673540663213e-01,7.162999582235166640e-01,8.417164049930836445e-01,8.548020844600644486e-01,3.450852653765091871e-01,9.366828890747304071e-01,1.216211207044931020e-01,9.714902778887511969e-01,3.081909969795043391e+00
5.347944806108287930e-01,7.162999582235166640e-01,4.866984844062900994e-01,8.548020844600644486e-01,4.531519448170149844e-01,9.366828890747304071e-01,2.156043349245929941e-01,7.666704860002530042e-01,3.000719815065030271e+00
1.950482351458532049e-01,2.750070474998697057e-01,1.732195793547456897e-01,6.153361497646752110e-01,5.596857635562372257e-01,1.735913186400820929e-01,3.485589307892025812e-01,3.793114383683600099e-01,3.404525171754829937e+00
9.087789587579039874e-02,1.135029508909854989e-01,1.223114085082448038e-01,6.838158876474416115e-01,5.813374209618703548e-01,1.687008222930103107e-01,4.730240250390094769e-01,2.565816045957421965e-01,3.459466289786131021e+00
8.234707697018063266e-01,1.000000000000000000e+00,5.468627107862634729e-01,8.462905846045470915e-01,2.935428242958422751e-01,1.000000000000000000e+00,8.730915893604540567e-02,9.850651353545581967e-01,2.208274413522804291e+00
3.032884690423852114e-01,5.735181567950986548e-01,1.466498589508430928e-01,4.454111483223625045e-01,4.690553745928341955e-01,2.565958453951679985e-01,4.826015553230763033e-01,4.913577503880224850e-01,3.122364924487357030e+00
4.256213708408549956e-01,4.130323633884668832e-01,4.972522625670312002e-01,7.673392432097247973e-01,4.725043111707226129e-01,4.743716386612458757e-01,1.684670636042205072e-01,8.407147318873948727e-01,2.879198457298040026e+00
2.806972987471770820e-01,2.657035926097782164e-01,3.231150098378045010e-01,5.951582678270445070e-01,6.495497221689982004e-01,2.974938765771666938e-01,2.103149398777212908e-01,9.119334332082964512e-01,3.321432413193292632e+00
3.347783860131657852e-01,2.081241454359586962e-01,1.223114085082448038e-01,5.115003387801352330e-01,6.392029124353327818e-01,2.817265607188499943e-01,5.588524778112002878e-01,6.129197302689358695e-01,3.135494215929149675e+00
2.069051139199200862e-01,7.496205768122199409e-02,2.375788251511238014e-01,6.933386617659479390e-01,6.300057482276301135e-01,9.328147130573970214e-02,2.462869703388848031e-01,7.605443832034116669e-01,3.374168709274235844e+00
8.200689877887651358e-01,7.636476368187115060e-01,1.000000000000000000e+00,2.909011992667377977e-01,2.615443571565435055e-01,4.979584589788617066e-01,4.189406535423349787e-02,9.676967047303052238e-01,2.747270914255491192e+00
2.127972099644981074e-01,3.172182983169509751e-01,2.895066171949848832e-01,8.029631529404464008e-01,4.751868173979693077e-01,2.519792173247979994e-01,4.072315507815573166e-01,5.695271347555552754e-01,3.063390922027805718e+00
1.738836251478109995e-01,2.990926660241828849e-01,2.172945536967690883e-01,7.121976890172639907e-01,5.133167273424031896e-01,9.586001540751609706e-02,3.780217669281374926e-01,1.865031688596016923e-01,3.265759410767051119e+00
4.866861230325960075e-01,7.162999582235166640e-01,7.440724806604661623e-01,8.548020844600644486e-01,6.016478252538802751e-01,9.366828890747304071e-01,1.800199942164142919e-01,9.237298606721433547e-01,2.856470206220483199e+00
6.241116232006245212e-01,2.657035926097782164e-01,3.231150098378045010e-01,5.951582678270445070e-01,4.987545506802071871e-01,2.974938765771666938e-01,2.313012349003628065e-01,9.338759860889733755e-01,3.122364924487357030e+00
6.020973207732669419e-01,7.162999582235166640e-01,6.825178101438298395e-01,8.548020844600644486e-01,4.590917800344896937e-01,9.366828890747304071e-01,8.483563467256359514e-02,1.000000000000000000e+00,2.282382385676526404e+00
3.957683234310196974e-01,7.162999582235166640e-01,4.930400112801168744e-01,8.548020844600644486e-01,4.426135274956891075e-01,9.366828890747304071e-01,3.049858549626232040e-01,4.871238660848024038e-01,3.072693314690119415e+00
4.490081368262905936e-01,7.636476368187115060e-01,1.000000000000000000e+00,2.909011992667377977e-01,4.920482851120904777e-01,4.979584589788617066e-01,7.823534142365330679e-02,9.699740454413712243e-01,2.890371757896164517e+00
3.445980630207045037e-01,3.494491576512669950e-01,3.948596173412133870e-01,9.211445792887603679e-01,3.630963786165936069e-01,2.974938765771666938e-01,3.126695072521094021e-01,4.298193400788902774e-01,3.054001181677966859e+00
1.265660655339591878e-01,2.405970167140384086e-01,1.520030934450498916e-01,5.328739895727021558e-01,5.652423835983907408e-01,1.464860884774840943e-01,6.008860115919285594e-01,2.478493122325796105e-01,3.258096538021482136e+00
3.668395952454642783e-01,2.081241454359586962e-01,1.223114085082448038e-01,5.115003387801352330e-01,4.855336271316347263e-01,2.817265607188499943e-01,5.588524778112002878e-01,7.142030661061175012e-01,3.049273040482020747e+00
3.991159982692203956e-01,2.405970167140384086e-01,1.520030934450498916e-01,5.328739895727021558e-01,4.602414255604523885e-01,1.464860884774840943e-01,6.008860115919285594e-01,5.268527617455610601e-01,3.030133700271323782e+00
1.192034823645631014e-01,3.172182983169509751e-01,2.895066171949848832e-01,8.029631529404464008e-01,5.499137765855531823e-01,2.519792173247979994e-01,4.744231396631236053e-01,1.654607532977145912e-01,3.242592351485516833e+00
3.094476078829395127e-01,6.131823743686144468e-01,2.172945536967690883e-01,6.742298388182433877e-01,5.150411956313473150e-01,2.121297047182318096e-01,2.933563171000664882e-01,8.206653756409822975e-01,3.072693314690119415e+00
5.253559956491886673e-01,7.162999582235166640e-01,7.911494866493632427e-01,8.548020844600644486e-01,5.326690936961105960e-01,9.366828890747304071e-01,1.178030265275591959e-01,9.730049184907495485e-01,2.766319109226186068e+00
4.504756326713548198e-01,7.162999582235166640e-01,7.081826935371767773e-01,8.548020844600644486e-01,5.043111707223607576e-01,9.366828890747304071e-01,8.342382592888250570e-02,9.439512542904695547e-01,2.694627180770068797e+00
9.268220018431722051e-01,8.345763907926283531e-01,5.770246812965158512e-01,9.372642446520371706e-01,2.793638628089674114e-01,5.627667546069599069e-01,3.916250950883950338e-02,1.000000000000000000e+00,2.734367509419584064e+00
2.037759994583850931e-01,2.969196048498288776e-01,1.758498353994177033e-01,6.450834931587268173e-01,5.077601073002494525e-01,1.213951075146536968e-01,5.029582013271648444e-01,5.252048258759239863e-02,3.246490991901174183e+00
8.091290677586070457e-01,7.162999582235166640e-01,6.825178101438298395e-01,8.548020844600644486e-01,5.504885993485345574e-01,9.366828890747304071e-01,8.880358470368540647e-02,1.000000000000000000e+00,2.104134154270207446e+00
4.286027627696011866e-01,7.636476368187115060e-01,5.387118696653991901e-01,2.909011992667377977e-01,4.433799578463309965e-01,4.979584589788617066e-01,1.599968270890393951e-01,9.593155639426488301e-01,2.912350664614939966e+00
9.800197115590916219e-01,7.162999582235166640e-01,7.081826935371767773e-01,8.548020844600644486e-01,1.835600689787315887e-01,9.366828890747304071e-01,6.684982264957789466e-02,1.000000000000000000e+00,2.079441541679836192e+00
7.992114393583589493e-02,3.038619101720548832e-01,2.300056054463228972e-01,6.352357072023799844e-01,6.943858976815485695e-01,1.439965364517862001e-01,4.313807599038950724e-01,6.775146289681089895e-01,3.575150688785593278e+00
6.570242901409120151e-01,7.162999582235166640e-01,7.529071380352275744e-01,8.548020844600644486e-01,6.252155585361184320e-01,9.366828890747304071e-01,8.377071398771840371e-02,8.139198576085459047e-01,2.240709689275958372e+00
4.214370441925963107e-01,7.162999582235166640e-01,8.417164049930836445e-01,8.548020844600644486e-01,5.154244108066682317e-01,9.366828890747304071e-01,1.445930655410682941e-01,9.323196806080735755e-01,3.039749158970765031e+00
4.812403619668993993e-01,7.162999582235166640e-01,7.440724806604661623e-01,8.548020844600644486e-01,5.250047901896918168e-01,9.366828890747304071e-01,2.013684240389354008e-01,8.735233098479675551e-01,2.766319109226186068e+00
2.381684515156732018e-01,1.876270031757713008e-01,1.784753048062409919e-01,7.027989910150144182e-01,4.905154244108070882e-01,1.564015573425668881e-01,3.074915114114439851e-01,6.370053487932488823e-01,3.144152278672263989e+00
3.797826210878570141e-02,7.496205768122199409e-02,2.018919692374092079e-01,7.215355535966000433e-01,6.585552787890404103e-01,9.328147130573970214e-02,5.342342136350906046e-01,5.278836264131365752e-01,3.538056564379352675e+00
2.584171353594786891e-01,1.668344448461356877e-01,3.302160662129485780e-01,5.115003387801352330e-01,5.470396627706460846e-01,2.726386878908909073e-01,1.856638414381308055e-01,8.767635022058024585e-01,3.202746442938317006e+00
0.000000000000000000e+00,1.135029508909854989e-01,1.223114085082448038e-01,6.838158876474416115e-01,6.635370760682127722e-01,1.687008222930103107e-01,4.730240250390094769e-01,1.799603229928297132e-01,3.580737295494233141e+00
9.988304370403409960e-02,1.375035237499347973e-01,1.466498589508430928e-01,3.523017439308809839e-01,5.738647250431120339e-01,4.881774381862764023e-01,3.918653757216741806e-01,3.446295989836468121e-01,3.427514689979529017e+00
7.298931515250756119e-01,7.162999582235166640e-01,7.208459288029290812e-01,8.548020844600644486e-01,2.826211917991953149e-01,9.366828890747304071e-01,8.079467777993519506e-02,9.775393225615564008e-01,2.370243741467860321e+00
5.328563044655220127e-01,1.000000000000000000e+00,5.468627107862634729e-01,8.462905846045470915e-01,3.627131634412724126e-01,1.000000000000000000e+00,8.709907421335699729e-02,9.447233683259655956e-01,2.785011242238338180e+00
1.887313895551243903e-01,7.162999582235166640e-01,3.812491858225605101e-01,8.548020844600644486e-01,6.706265568116501763e-01,9.366828890747304071e-01,2.712922695999290812e-01,8.181395009819546482e-01,3.258096538021482136e+00
7.571869019472766693e-01,7.636476368187115060e-01,1.000000000000000000e+00,2.909011992667377977e-01,3.529411764705884247e-01,4.979584589788617066e-01,2.403288844796429985e-02,1.000000000000000000e+00,2.667228206581954808e+00
1.411794600751054007e-01,8.909634188485800188e-02,2.773113202246795805e-01,6.352357072023799844e-01,5.752059781567352426e-01,1.642554791311109930e-02,2.086459487850211014e-01,9.669367916019170339e-01,3.511545438831020771e+00
1.735282377729656933e-01,3.494491576512669950e-01,3.948596173412133870e-01,9.211445792887603679e-01,4.548764131059591098e-01,2.974938765771666938e-01,3.850355744493633159e-01,3.469678410528477808e-01,3.182211840496609323e+00
3.699448375998837801e-01,2.505124855791212024e-01,1.304699318954087028e-01,7.582941036067178953e-01,3.893466181260779035e-01,3.481199496471346078e-01,6.963511405731962478e-01,8.139198576085459047e-01,2.923161580719156216e+00
3.584219017582552236e-01,7.162999582235166640e-01,6.450431047251670158e-01,8.548020844600644486e-01,3.922207319409850013e-01,9.366828890747304071e-01,1.932559041930230134e-02,1.000000000000000000e+00,3.363841595118386429e+00
1.788498780411603983e-01,2.173456216439217936e-01,1.889296624434073923e-01,8.117333625681784071e-01,5.547039662770648638e-01,2.450264566830311075e-01,6.360132831444115231e-01,7.384506123527947441e-01,3.144152278672263989e+00
3.587345456084090056e-01,7.636476368187115060e-01,5.387118696653991901e-01,2.909011992667377977e-01,4.437631730216519133e-01,4.979584589788617066e-01,1.599968270890393951e-01,8.365606978026427498e-01,3.210843653170937007e+00
